schemaVersion,recordType,source_name,source_url,entityName,employeeCount,description,category,collectedAt
1.0,STARTUP,GitHub AI Directory,https://warriorjs.com,Warriorjs,100,🏰 An exciting game of programming and Artificial Intelligence,Open Source AI,2026-08-11T08:55:53.806058Z
1.0,STARTUP,GitHub AI Directory,https://inference.readthedocs.io,Inference,99,"Swap GPT for any LLM by changing a single line of code. Xinference lets you run open-source, speech, and multimodal models on cloud, on-prem, or your laptop — all through one unified, production-ready inference API.",Open Source AI,2026-08-11T08:55:53.647535Z
1.0,STARTUP,GitHub AI Directory,https://ccfddl.com,Ccf Deadlines,97,"⏰ Agenticly track worldwide conference deadlines (Website, Python Cli, Wechat Applet)",Open Source AI,2026-08-11T08:55:53.162062Z
1.0,STARTUP,GitHub AI Directory,https://www.thataicollection.com/,Ai Collection,96,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,Open Source AI,2026-08-11T08:55:53.938312Z
1.0,STARTUP,GitHub AI Directory,https://www.genxr.co/#products,Imageai,93,A python library built to empower developers to build applications and systems  with self-contained Computer Vision capabilities,Open Source AI,2026-08-11T08:55:53.409673Z
1.0,STARTUP,GitHub AI Directory,https://www.mage.ai,Mage Ai,92,"🧙 Build, run, and manage data pipelines for integrating and transforming data.",Open Source AI,2026-08-11T08:55:53.348163Z
1.0,STARTUP,GitHub AI Directory,https://caffe2.ai,Caffe2,88,"Caffe2 is a lightweight, modular, and scalable deep learning framework.",Open Source AI,2026-08-11T08:55:54.042605Z
1.0,STARTUP,GitHub AI Directory,https://www.nebuly.com/,Optimate,88,A collection of libraries to optimise AI model performances,Open Source AI,2026-08-11T08:55:53.423682Z
1.0,STARTUP,GitHub AI Directory,https://rig.rs,Rig,87,⚙️🦀 Build modular and scalable LLM Applications in Rust,Open Source AI,2026-08-11T08:55:53.340164Z
1.0,STARTUP,GitHub AI Directory,https://stanfordnlp.github.io/stanza/,Stanza,83,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages",Open Source AI,2026-08-11T08:55:53.149062Z
1.0,STARTUP,GitHub AI Directory,https://short-gpt-dcs.vercel.app,Shortgpt,82,🚀🎬 ShortGPT - Experimental AI framework for youtube shorts / tiktok channel automation,Open Source AI,2026-08-11T08:55:53.422673Z
1.0,STARTUP,GitHub AI Directory,http://tensorlayerx.com,Tensorlayer,78,Deep Learning and Reinforcement Learning Library for Scientists and Engineers ,Open Source AI,2026-08-11T08:55:55.116161Z
1.0,STARTUP,GitHub AI Directory,https://flower.ai,Flower,75,Flower: A Friendly Federated AI Framework,Open Source AI,2026-08-11T08:55:53.534299Z
1.0,STARTUP,GitHub AI Directory,https://docs.swarms.world,Swarms,75,The Enterprise-Grade Multi-Agent Orchestration Framework. Website: https://swarms.ai,Open Source AI,2026-08-11T08:55:54.329916Z
